#lus_code YYYY MM DD HH MI Layer_Thick  T  Vol_Frac_I  Vol_Frac_W  Vol_Frac_V  Vol_Frac_S Rho_S Conduc_S HeatCapac_S  rg  rb  dd  sp  mk mass_hoar ne
13 1980 10 01 01 00 1.00 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
13 1980 10 01 01 00 1.00 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
13 1980 10 01 01 00 0.50 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
13 1980 10 01 01 00 0.25 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
13 1980 10 01 01 00 0.15 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
13 1980 10 01 01 00 0.10 272.15 0.60 0.00 0.40 0.00 600.00 2.3 2114.0 1.000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 1.00 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 0.50 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 0.25 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 0.15 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
14 1980 10 01 01 00 0.10 263.15 0.85 0.00 0.15 0.00 900.00 2.3 2114.0 1.000 0.8 0.0 0.0 8 0.0 1
15 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.20 0.02 0.20 0.58 1500.0 2.0 900.00 20.00 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.20 0.68 1700.0 2.0 900.00 150.0 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 0.50 272.15 0.10 0.02 0.20 0.68 1700.0 2.0 900.00 150.0 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 0.25 272.15 0.10 0.02 0.20 0.68 1700.0 2.0 900.00 150.0 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 0.15 272.15 0.10 0.02 0.20 0.68 1700.0 2.0 900.00 150.0 0.0 0.0 0.0 0 0.0 1
15 1980 10 01 01 00 0.10 272.15 0.10 0.02 0.20 0.68 1700.0 2.0 900.00 150.0 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 0.80 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 0.50 278.15 0.00 0.12 0.18 0.70 1500.0 0.9 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 0.50 278.15 0.00 0.12 0.18 0.70 1500.0 0.9 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 0.10 278.15 0.00 0.12 0.18 0.70 1500.0 0.9 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
18 1980 10 01 01 00 0.10 278.15 0.00 0.12 0.18 0.70 1500.0 0.9 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.50 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.50 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.35 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.35 278.15 0.00 0.13 0.14 0.73 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.15 278.15 0.00 0.13 0.14 0.73 1200.0 1.3 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
19 1980 10 01 01 00 0.15 278.15 0.00 0.13 0.14 0.73 1200.0 1.3 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.50 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.50 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.35 278.15 0.00 0.13 0.09 0.78 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.35 278.15 0.00 0.13 0.14 0.73 1150.0 1.3 800.00 0.1000 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.15 278.15 0.00 0.13 0.14 0.73 1200.0 1.3 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
20 1980 10 01 01 00 0.15 278.15 0.00 0.13 0.14 0.73 1200.0 1.3 800.00 0.0315 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.50 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.50 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 0.25 278.15 0.00 0.08 0.22 0.70 1000.0 1.3 800.00 20.00 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 0.25 278.15 0.00 0.08 0.22 0.70 1000.0 1.3 800.00 20.00 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 0.25 278.15 0.00 0.08 0.22 0.70 1000.0 1.3 800.00 20.00 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 0.15 278.15 0.00 0.08 0.19 0.73 1400.0 1.3 750.00 0.0315 0.0 0.0 0.0 0 0.0 1
21 1980 10 01 01 00 0.10 278.15 0.00 0.08 0.19 0.73 1400.0 1.3 750.00 0.0315 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 0.50 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 0.50 278.15 0.00 0.30 0.00 0.70 1800.0 1.5 800.00 0.0010 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 0.50 278.15 0.00 0.30 0.00 0.70 1800.0 1.5 800.00 0.0010 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 0.25 278.15 0.00 0.30 0.00 0.70 1800.0 1.5 800.00 0.0010 0.0 0.0 0.0 0 0.0 1
22 1980 10 01 01 00 0.25 278.15 0.00 0.08 0.19 0.73 1400.0 1.3 750.00 0.0315 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 0.50 278.15 0.00 0.08 0.19 0.73 1300.0 1.3 750.00 0.1000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 0.25 278.15 0.00 0.08 0.19 0.73 1300.0 1.3 750.00 0.1000 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 0.15 278.15 0.00 0.10 0.17 0.73 1400.0 1.3 750.00 0.0315 0.0 0.0 0.0 0 0.0 1
23 1980 10 01 01 00 0.10 278.15 0.00 0.10 0.17 0.73 1400.0 1.3 750.00 0.0315 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 3.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 278.15 0.00 0.02 0.28 0.70 950.00 0.7 600.00 63.000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 1.00 278.15 0.00 0.02 0.28 0.70 950.00 0.7 600.00 63.000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 0.35 278.15 0.00 0.02 0.28 0.70 950.00 0.7 600.00 63.000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 0.35 278.15 0.00 0.02 0.28 0.70 950.00 0.7 600.00 63.000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 0.15 278.15 0.00 0.08 0.19 0.73 1400.0 1.3 750.00 0.1000 0.0 0.0 0.0 0 0.0 1
24 1980 10 01 01 00 0.15 278.15 0.00 0.08 0.19 0.73 1400.0 1.3 750.00 0.1000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 2.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
25 1980 10 01 01 00 1.00 272.15 0.10 0.02 0.01 0.87 2400.0 2.0 900.00 10000 0.0 0.0 0.0 0 0.0 1
